# Frequency(THz) spec_cv(J/Kg.K.THz) cum_cv(J/Kg.K)
94.762484 0.000014 437.595121
94.766484 0.000014 437.595121
94.770484 0.000014 437.595121
94.774484 0.000014 437.595122
94.778484 0.000014 437.595122
94.782483 0.000014 437.595123
94.786483 0.000014 437.595123
94.790483 0.000013 437.595123
94.794483 0.000013 437.595124
94.798483 0.000013 437.595124
94.802483 0.000013 437.595124
94.806483 0.000013 437.595125
94.810483 0.000013 437.595125
94.814483 0.000013 437.595125
94.818483 0.000013 437.595126
94.822483 0.000013 437.595126
94.826483 0.000012 437.595126
94.830483 0.000012 437.595126
94.834483 0.000012 437.595127
94.838483 0.000012 437.595127
94.842483 0.000012 437.595127
94.846482 0.000012 437.595128
94.850482 0.000012 437.595128
94.854482 0.000012 437.595128
94.858482 0.000012 437.595129
94.862482 0.000011 437.595129
94.866482 0.000011 437.595129
94.870482 0.000011 437.595129
94.874482 0.000011 437.595130
94.878482 0.000011 437.595130
94.882482 0.000011 437.595130
94.886482 0.000011 437.595131
94.890482 0.000011 437.595131
94.894482 0.000011 437.595131
94.898482 0.000011 437.595131
94.902482 0.000011 437.595132
94.906481 0.000010 437.595132
94.910481 0.000010 437.595132
94.914481 0.000010 437.595132
94.918481 0.000010 437.595133
94.922481 0.000010 437.595133
94.926481 0.000010 437.595133
94.930481 0.000010 437.595133
94.934481 0.000010 437.595134
94.938481 0.000010 437.595134
94.942481 0.000010 437.595134
94.946481 0.000010 437.595134
94.950481 0.000010 437.595135
94.954481 0.000009 437.595135
94.958481 0.000009 437.595135
94.962481 0.000009 437.595135
94.966481 0.000009 437.595136
94.970480 0.000009 437.595136
94.974480 0.000009 437.595136
94.978480 0.000009 437.595136
94.982480 0.000009 437.595137
94.986480 0.000009 437.595137
94.990480 0.000009 437.595137
94.994480 0.000009 437.595137
94.998480 0.000009 437.595137
95.002480 0.000009 437.595138
95.006480 0.000009 437.595138
95.010480 0.000009 437.595138
95.014480 0.000009 437.595138
95.018480 0.000008 437.595139
95.022480 0.000008 437.595139
95.026480 0.000008 437.595139
95.030480 0.000008 437.595139
95.034479 0.000008 437.595139
95.038479 0.000008 437.595140
95.042479 0.000008 437.595140
95.046479 0.000008 437.595140
95.050479 0.000008 437.595140
95.054479 0.000008 437.595140
95.058479 0.000008 437.595141
95.062479 0.000008 437.595141
95.066479 0.000008 437.595141
95.070479 0.000008 437.595141
95.074479 0.000008 437.595141
95.078479 0.000008 437.595142
95.082479 0.000008 437.595142
95.086479 0.000007 437.595142
95.090479 0.000007 437.595142
95.094478 0.000007 437.595142
95.098478 0.000007 437.595143
95.102478 0.000007 437.595143
95.106478 0.000007 437.595143
95.110478 0.000007 437.595143
95.114478 0.000007 437.595143
95.118478 0.000007 437.595143
95.122478 0.000007 437.595144
95.126478 0.000007 437.595144
95.130478 0.000007 437.595144
95.134478 0.000007 437.595144
95.138478 0.000007 437.595144
95.142478 0.000007 437.595145
95.146478 0.000007 437.595145
95.150478 0.000007 437.595145
95.154478 0.000007 437.595145
95.158477 0.000007 437.595145
95.162477 0.000007 437.595145
95.166477 0.000007 437.595146
95.170477 0.000007 437.595146
95.174477 0.000006 437.595146
95.178477 0.000006 437.595146
95.182477 0.000006 437.595146
95.186477 0.000006 437.595146
95.190477 0.000006 437.595147
95.194477 0.000006 437.595147
95.198477 0.000006 437.595147
95.202477 0.000006 437.595147
95.206477 0.000006 437.595147
95.210477 0.000006 437.595147
95.214477 0.000006 437.595147
95.218477 0.000006 437.595148
95.222476 0.000006 437.595148
95.226476 0.000006 437.595148
95.230476 0.000006 437.595148
95.234476 0.000006 437.595148
95.238476 0.000006 437.595148
95.242476 0.000006 437.595148
95.246476 0.000006 437.595149
95.250476 0.000006 437.595149
95.254476 0.000006 437.595149
95.258476 0.000006 437.595149
95.262476 0.000006 437.595149
95.266476 0.000006 437.595149
95.270476 0.000006 437.595150
95.274476 0.000006 437.595150
95.278476 0.000006 437.595150
95.282475 0.000006 437.595150
95.286475 0.000006 437.595150
95.290475 0.000006 437.595150
95.294475 0.000006 437.595150
95.298475 0.000005 437.595151
95.302475 0.000005 437.595151
95.306475 0.000005 437.595151
95.310475 0.000005 437.595151
95.314475 0.000005 437.595151
95.318475 0.000005 437.595151
95.322475 0.000005 437.595151
95.326475 0.000005 437.595151
95.330475 0.000005 437.595152
95.334475 0.000005 437.595152
95.338475 0.000005 437.595152
95.342475 0.000005 437.595152
95.346474 0.000005 437.595152
95.350474 0.000005 437.595152
95.354474 0.000005 437.595152
95.358474 0.000005 437.595153
95.362474 0.000005 437.595153
95.366474 0.000005 437.595153
95.370474 0.000005 437.595153
95.374474 0.000005 437.595153
95.378474 0.000005 437.595153
95.382474 0.000005 437.595153
95.386474 0.000005 437.595153
95.390474 0.000005 437.595154
95.394474 0.000005 437.595154
95.398474 0.000005 437.595154
95.402474 0.000005 437.595154
95.406473 0.000005 437.595154
95.410473 0.000005 437.595154
95.414473 0.000005 437.595154
95.418473 0.000005 437.595154
95.422473 0.000005 437.595155
95.426473 0.000005 437.595155
95.430473 0.000005 437.595155
95.434473 0.000005 437.595155
95.438473 0.000005 437.595155
95.442473 0.000005 437.595155
95.446473 0.000005 437.595155
95.450473 0.000005 437.595155
95.454473 0.000005 437.595156
95.458473 0.000005 437.595156
95.462473 0.000005 437.595156
95.466473 0.000005 437.595156
95.470472 0.000005 437.595156
95.474472 0.000005 437.595156
95.478472 0.000005 437.595156
95.482472 0.000005 437.595156
95.486472 0.000005 437.595157
95.490472 0.000004 437.595157
95.494472 0.000004 437.595157
95.498472 0.000004 437.595157
95.502472 0.000004 437.595157
95.506472 0.000004 437.595157
95.510472 0.000004 437.595157
95.514472 0.000004 437.595157
95.518472 0.000004 437.595157
95.522472 0.000004 437.595157
95.526472 0.000004 437.595158
95.530472 0.000004 437.595158
95.534471 0.000004 437.595158
95.538471 0.000004 437.595158
95.542471 0.000004 437.595158
95.546471 0.000004 437.595158
95.550471 0.000004 437.595158
95.554471 0.000004 437.595158
95.558471 0.000004 437.595158
95.562471 0.000004 437.595158
95.566471 0.000004 437.595159
95.570471 0.000004 437.595159
95.574471 0.000004 437.595159
95.578471 0.000004 437.595159
95.582471 0.000004 437.595159
95.586471 0.000004 437.595159
95.590471 0.000004 437.595159
95.594470 0.000004 437.595159
95.598470 0.000004 437.595159
95.602470 0.000004 437.595159
95.606470 0.000004 437.595160
95.610470 0.000004 437.595160
95.614470 0.000004 437.595160
95.618470 0.000004 437.595160
95.622470 0.000004 437.595160
95.626470 0.000004 437.595160
95.630470 0.000004 437.595160
95.634470 0.000004 437.595160
95.638470 0.000004 437.595160
95.642470 0.000004 437.595160
95.646470 0.000004 437.595161
95.650470 0.000004 437.595161
95.654470 0.000004 437.595161
95.658469 0.000004 437.595161
95.662469 0.000004 437.595161
95.666469 0.000004 437.595161
95.670469 0.000004 437.595161
95.674469 0.000004 437.595161
95.678469 0.000004 437.595161
95.682469 0.000004 437.595161
95.686469 0.000004 437.595162
95.690469 0.000004 437.595162
95.694469 0.000004 437.595162
95.698469 0.000004 437.595162
95.702469 0.000004 437.595162
95.706469 0.000004 437.595162
95.710469 0.000004 437.595162
95.714469 0.000004 437.595162
95.718469 0.000004 437.595162
95.722468 0.000004 437.595162
95.726468 0.000004 437.595163
95.730468 0.000004 437.595163
95.734468 0.000004 437.595163
95.738468 0.000004 437.595163
95.742468 0.000004 437.595163
95.746468 0.000004 437.595163
95.750468 0.000004 437.595163
95.754468 0.000004 437.595163
95.758468 0.000004 437.595163
95.762468 0.000004 437.595163
95.766468 0.000004 437.595164
95.770468 0.000004 437.595164
95.774468 0.000004 437.595164
95.778468 0.000004 437.595164
95.782467 0.000004 437.595164
95.786467 0.000004 437.595164
95.790467 0.000004 437.595164
95.794467 0.000004 437.595164
95.798467 0.000004 437.595164
95.802467 0.000004 437.595165
95.806467 0.000004 437.595165
95.810467 0.000004 437.595165
95.814467 0.000004 437.595165
95.818467 0.000004 437.595165
95.822467 0.000004 437.595165
95.826467 0.000004 437.595165
95.830467 0.000004 437.595165
95.834467 0.000004 437.595165
95.838467 0.000004 437.595165
95.842467 0.000004 437.595166
95.846466 0.000004 437.595166
95.850466 0.000004 437.595166
95.854466 0.000004 437.595166
95.858466 0.000004 437.595166
95.862466 0.000004 437.595166
95.866466 0.000004 437.595166
95.870466 0.000004 437.595166
95.874466 0.000004 437.595166
95.878466 0.000004 437.595166
95.882466 0.000004 437.595167
95.886466 0.000004 437.595167
95.890466 0.000004 437.595167
95.894466 0.000004 437.595167
95.898466 0.000004 437.595167
95.902466 0.000004 437.595167
95.906465 0.000004 437.595167
95.910465 0.000004 437.595167
95.914465 0.000004 437.595167
95.918465 0.000004 437.595167
95.922465 0.000004 437.595168
95.926465 0.000004 437.595168
95.930465 0.000004 437.595168
95.934465 0.000004 437.595168
95.938465 0.000004 437.595168
95.942465 0.000004 437.595168
95.946465 0.000004 437.595168
95.950465 0.000004 437.595168
95.954465 0.000004 437.595168
95.958465 0.000004 437.595168
95.962465 0.000004 437.595169
95.966465 0.000004 437.595169
95.970464 0.000004 437.595169
95.974464 0.000004 437.595169
95.978464 0.000004 437.595169
95.982464 0.000004 437.595169
95.986464 0.000004 437.595169
95.990464 0.000004 437.595169
95.994464 0.000004 437.595169
95.998464 0.000004 437.595169
96.002464 0.000003 437.595170
96.006464 0.000003 437.595170
96.010464 0.000003 437.595170
96.014464 0.000003 437.595170
96.018464 0.000003 437.595170
96.022464 0.000003 437.595170
96.026464 0.000003 437.595170
96.030464 0.000003 437.595170
96.034463 0.000003 437.595170
96.038463 0.000003 437.595170
96.042463 0.000003 437.595170
96.046463 0.000003 437.595170
96.050463 0.000003 437.595170
96.054463 0.000003 437.595171
96.058463 0.000003 437.595171
96.062463 0.000003 437.595171
96.066463 0.000003 437.595171
96.070463 0.000003 437.595171
96.074463 0.000003 437.595171
96.078463 0.000003 437.595171
96.082463 0.000003 437.595171
96.086463 0.000003 437.595171
96.090463 0.000003 437.595171
96.094462 0.000003 437.595171
96.098462 0.000003 437.595171
96.102462 0.000003 437.595171
96.106462 0.000003 437.595171
96.110462 0.000003 437.595172
96.114462 0.000003 437.595172
96.118462 0.000003 437.595172
96.122462 0.000003 437.595172
96.126462 0.000003 437.595172
96.130462 0.000003 437.595172
96.134462 0.000003 437.595172
96.138462 0.000003 437.595172
96.142462 0.000003 437.595172
96.146462 0.000003 437.595172
96.150462 0.000003 437.595172
96.154462 0.000003 437.595172
96.158461 0.000003 437.595172
96.162461 0.000003 437.595173
96.166461 0.000003 437.595173
96.170461 0.000003 437.595173
96.174461 0.000003 437.595173
96.178461 0.000003 437.595173
96.182461 0.000003 437.595173
96.186461 0.000003 437.595173
96.190461 0.000003 437.595173
96.194461 0.000003 437.595173
96.198461 0.000003 437.595173
96.202461 0.000003 437.595173
96.206461 0.000003 437.595173
96.210461 0.000003 437.595173
96.214461 0.000003 437.595174
96.218461 0.000003 437.595174
96.222460 0.000003 437.595174
96.226460 0.000003 437.595174
96.230460 0.000003 437.595174
96.234460 0.000003 437.595174
96.238460 0.000003 437.595174
96.242460 0.000003 437.595174
96.246460 0.000003 437.595174
96.250460 0.000003 437.595174
96.254460 0.000003 437.595174
96.258460 0.000003 437.595174
96.262460 0.000003 437.595174
96.266460 0.000003 437.595175
96.270460 0.000003 437.595175
96.274460 0.000003 437.595175
96.278460 0.000003 437.595175
96.282459 0.000003 437.595175
96.286459 0.000003 437.595175
96.290459 0.000003 437.595175
96.294459 0.000003 437.595175
96.298459 0.000003 437.595175
96.302459 0.000003 437.595175
96.306459 0.000003 437.595175
96.310459 0.000003 437.595175
96.314459 0.000003 437.595175
96.318459 0.000003 437.595175
96.322459 0.000003 437.595176
96.326459 0.000003 437.595176
96.330459 0.000003 437.595176
96.334459 0.000003 437.595176
96.338459 0.000003 437.595176
96.342459 0.000003 437.595176
96.346458 0.000003 437.595176
96.350458 0.000003 437.595176
96.354458 0.000003 437.595176
96.358458 0.000003 437.595176
96.362458 0.000003 437.595176
96.366458 0.000003 437.595176
96.370458 0.000003 437.595176
96.374458 0.000003 437.595177
96.378458 0.000003 437.595177
96.382458 0.000003 437.595177
96.386458 0.000003 437.595177
96.390458 0.000003 437.595177
96.394458 0.000003 437.595177
96.398458 0.000003 437.595177
96.402458 0.000003 437.595177
96.406457 0.000003 437.595177
96.410457 0.000003 437.595177
96.414457 0.000003 437.595177
96.418457 0.000003 437.595177
96.422457 0.000003 437.595177
96.426457 0.000003 437.595178
96.430457 0.000003 437.595178
96.434457 0.000003 437.595178
96.438457 0.000003 437.595178
96.442457 0.000003 437.595178
96.446457 0.000003 437.595178
96.450457 0.000003 437.595178
96.454457 0.000003 437.595178
96.458457 0.000003 437.595178
96.462457 0.000003 437.595178
96.466457 0.000003 437.595178
96.470456 0.000003 437.595178
96.474456 0.000003 437.595178
96.478456 0.000003 437.595179
96.482456 0.000003 437.595179
96.486456 0.000003 437.595179
96.490456 0.000003 437.595179
96.494456 0.000003 437.595179
96.498456 0.000003 437.595179
96.502456 0.000003 437.595179
96.506456 0.000003 437.595179
96.510456 0.000003 437.595179
96.514456 0.000003 437.595179
96.518456 0.000003 437.595179
96.522456 0.000003 437.595179
96.526456 0.000003 437.595179
96.530456 0.000003 437.595179
96.534455 0.000003 437.595180
96.538455 0.000003 437.595180
96.542455 0.000003 437.595180
96.546455 0.000003 437.595180
96.550455 0.000003 437.595180
96.554455 0.000003 437.595180
96.558455 0.000003 437.595180
96.562455 0.000003 437.595180
96.566455 0.000003 437.595180
96.570455 0.000003 437.595180
96.574455 0.000003 437.595180
96.578455 0.000003 437.595180
96.582455 0.000003 437.595180
96.586455 0.000003 437.595181
96.590455 0.000003 437.595181
96.594454 0.000003 437.595181
96.598454 0.000003 437.595181
96.602454 0.000003 437.595181
96.606454 0.000003 437.595181
96.610454 0.000003 437.595181
96.614454 0.000003 437.595181
96.618454 0.000003 437.595181
96.622454 0.000003 437.595181
96.626454 0.000003 437.595181
96.630454 0.000003 437.595181
96.634454 0.000003 437.595181
96.638454 0.000003 437.595182
96.642454 0.000003 437.595182
96.646454 0.000003 437.595182
96.650454 0.000003 437.595182
96.654454 0.000003 437.595182
96.658453 0.000003 437.595182
96.662453 0.000003 437.595182
96.666453 0.000003 437.595182
96.670453 0.000003 437.595182
96.674453 0.000003 437.595182
96.678453 0.000003 437.595182
96.682453 0.000003 437.595182
96.686453 0.000003 437.595182
96.690453 0.000003 437.595183
96.694453 0.000003 437.595183
96.698453 0.000003 437.595183
96.702453 0.000003 437.595183
96.706453 0.000003 437.595183
96.710453 0.000003 437.595183
96.714453 0.000003 437.595183
96.718453 0.000003 437.595183
96.722452 0.000003 437.595183
96.726452 0.000003 437.595183
96.730452 0.000003 437.595183
96.734452 0.000003 437.595183
96.738452 0.000003 437.595183
96.742452 0.000003 437.595183
96.746452 0.000003 437.595184
96.750452 0.000003 437.595184
96.754452 0.000003 437.595184
96.758452 0.000003 437.595184
96.762452 0.000003 437.595184
96.766452 0.000003 437.595184
96.770452 0.000003 437.595184
96.774452 0.000003 437.595184
96.778452 0.000003 437.595184
96.782451 0.000003 437.595184
96.786451 0.000003 437.595184
96.790451 0.000003 437.595184
96.794451 0.000003 437.595184
96.798451 0.000003 437.595185
96.802451 0.000003 437.595185
96.806451 0.000003 437.595185
96.810451 0.000003 437.595185
96.814451 0.000003 437.595185
96.818451 0.000003 437.595185
96.822451 0.000003 437.595185
96.826451 0.000003 437.595185
96.830451 0.000003 437.595185
96.834451 0.000003 437.595185
96.838451 0.000003 437.595185
96.842451 0.000003 437.595185
96.846450 0.000003 437.595185
96.850450 0.000003 437.595186
96.854450 0.000003 437.595186
96.858450 0.000003 437.595186
96.862450 0.000003 437.595186
96.866450 0.000003 437.595186
96.870450 0.000003 437.595186
96.874450 0.000003 437.595186
96.878450 0.000003 437.595186
96.882450 0.000003 437.595186
96.886450 0.000003 437.595186
96.890450 0.000003 437.595186
96.894450 0.000003 437.595186
96.898450 0.000003 437.595186
96.902450 0.000003 437.595186
96.906449 0.000003 437.595187
96.910449 0.000003 437.595187
96.914449 0.000003 437.595187
96.918449 0.000003 437.595187
96.922449 0.000003 437.595187
96.926449 0.000003 437.595187
96.930449 0.000003 437.595187
96.934449 0.000003 437.595187
96.938449 0.000003 437.595187
96.942449 0.000003 437.595187
96.946449 0.000003 437.595187
96.950449 0.000003 437.595187
96.954449 0.000003 437.595187
96.958449 0.000003 437.595188
96.962449 0.000003 437.595188
96.966449 0.000003 437.595188
96.970448 0.000003 437.595188
96.974448 0.000003 437.595188
96.978448 0.000003 437.595188
96.982448 0.000003 437.595188
96.986448 0.000003 437.595188
96.990448 0.000003 437.595188
96.994448 0.000003 437.595188
96.998448 0.000003 437.595188
97.002448 0.000003 437.595188
97.006448 0.000003 437.595188
97.010448 0.000003 437.595189
97.014448 0.000003 437.595189
97.018448 0.000003 437.595189
97.022448 0.000003 437.595189
97.026448 0.000003 437.595189
97.030448 0.000003 437.595189
97.034447 0.000003 437.595189
97.038447 0.000003 437.595189
