# T(K) Cv(J/cc.K) Cv(J/kg.K)
1190.583584 2.412844 2.961568
1195.387387 2.416182 2.962124
1200.191191 2.419497 2.962673
1204.994995 2.422789 2.963216
1209.798799 2.426059 2.963753
1214.602603 2.429306 2.964283
1219.406406 2.432531 2.964807
1224.210210 2.435734 2.965326
1229.014014 2.438915 2.965838
1233.817818 2.442074 2.966344
1238.621622 2.445211 2.966845
1243.425425 2.448328 2.967340
1248.229229 2.451422 2.967829
1253.033033 2.454496 2.968313
1257.836837 2.457549 2.968792
1262.640641 2.460581 2.969265
1267.444444 2.463592 2.969733
1272.248248 2.466583 2.970195
1277.052052 2.469553 2.970653
1281.855856 2.472503 2.971106
1286.659660 2.475433 2.971553
1291.463463 2.478343 2.971996
1296.267267 2.481233 2.972434
1301.071071 2.484104 2.972867
1305.874875 2.486955 2.973295
1310.678679 2.489787 2.973719
1315.482482 2.492600 2.974138
1320.286286 2.495394 2.974553
1325.090090 2.498168 2.974964
1329.893894 2.500924 2.975370
1334.697698 2.503662 2.975771
1339.501502 2.506381 2.976169
1344.305305 2.509081 2.976562
1349.109109 2.511764 2.976951
1353.912913 2.514428 2.977336
1358.716717 2.517074 2.977718
1363.520521 2.519703 2.978095
1368.324324 2.522313 2.978468
1373.128128 2.524907 2.978837
1377.931932 2.527483 2.979203
1382.735736 2.530041 2.979565
1387.539540 2.532583 2.979923
1392.343343 2.535107 2.980278
1397.147147 2.537615 2.980629
1401.950951 2.540106 2.980976
1406.754755 2.542580 2.981320
1411.558559 2.545038 2.981660
1416.362362 2.547479 2.981997
1421.166166 2.549904 2.982331
1425.969970 2.552313 2.982662
1430.773774 2.554706 2.982989
1435.577578 2.557083 2.983313
1440.381381 2.559444 2.983633
1445.185185 2.561789 2.983951
1449.988989 2.564119 2.984265
1454.792793 2.566434 2.984577
1459.596597 2.568733 2.984885
1464.400400 2.571018 2.985190
1469.204204 2.573287 2.985493
1474.008008 2.575541 2.985792
1478.811812 2.577780 2.986089
1483.615616 2.580004 2.986383
1488.419419 2.582214 2.986674
1493.223223 2.584410 2.986962
1498.027027 2.586591 2.987248
1502.830831 2.588757 2.987531
1507.634635 2.590910 2.987811
1512.438438 2.593048 2.988088
1517.242242 2.595173 2.988363
1522.046046 2.597283 2.988636
1526.849850 2.599380 2.988905
1531.653654 2.601463 2.989173
1536.457457 2.603533 2.989438
1541.261261 2.605589 2.989700
1546.065065 2.607632 2.989960
1550.868869 2.609661 2.990218
1555.672673 2.611678 2.990473
1560.476476 2.613681 2.990726
1565.280280 2.615672 2.990977
1570.084084 2.617649 2.991225
1574.887888 2.619614 2.991471
1579.691692 2.621566 2.991715
1584.495495 2.623506 2.991957
1589.299299 2.625433 2.992197
1594.103103 2.627348 2.992434
1598.906907 2.629250 2.992669
1603.710711 2.631141 2.992903
1608.514515 2.633019 2.993134
1613.318318 2.634885 2.993363
1618.122122 2.636740 2.993590
1622.925926 2.638582 2.993816
1627.729730 2.640413 2.994039
1632.533534 2.642232 2.994260
1637.337337 2.644039 2.994479
1642.141141 2.645836 2.994697
1646.944945 2.647620 2.994912
1651.748749 2.649394 2.995126
1656.552553 2.651156 2.995338
1661.356356 2.652907 2.995548
1666.160160 2.654647 2.995756
1670.963964 2.656376 2.995963
1675.767768 2.658094 2.996167
1680.571572 2.659802 2.996371
1685.375375 2.661498 2.996572
1690.179179 2.663184 2.996771
1694.982983 2.664860 2.996969
1699.786787 2.666525 2.997166
1704.590591 2.668180 2.997360
1709.394394 2.669824 2.997553
1714.198198 2.671458 2.997745
1719.002002 2.673082 2.997934
1723.805806 2.674696 2.998123
1728.609610 2.676299 2.998309
1733.413413 2.677893 2.998495
1738.217217 2.679477 2.998678
1743.021021 2.681051 2.998860
1747.824825 2.682616 2.999041
1752.628629 2.684171 2.999220
1757.432432 2.685716 2.999398
1762.236236 2.687252 2.999574
1767.040040 2.688778 2.999749
1771.843844 2.690295 2.999923
1776.647648 2.691803 3.000095
1781.451451 2.693301 3.000265
1786.255255 2.694790 3.000435
1791.059059 2.696270 3.000603
1795.862863 2.697742 3.000769
1800.666667 2.699204 3.000935
1805.470470 2.700657 3.001099
1810.274274 2.702102 3.001262
1815.078078 2.703537 3.001423
1819.881882 2.704964 3.001583
1824.685686 2.706383 3.001742
1829.489489 2.707793 3.001900
1834.293293 2.709194 3.002056
1839.097097 2.710587 3.002212
1843.900901 2.711971 3.002366
1848.704705 2.713348 3.002519
1853.508509 2.714715 3.002670
1858.312312 2.716075 3.002821
1863.116116 2.717427 3.002970
1867.919920 2.718770 3.003119
1872.723724 2.720106 3.003266
1877.527528 2.721433 3.003412
1882.331331 2.722753 3.003557
1887.135135 2.724065 3.003701
1891.938939 2.725369 3.003843
1896.742743 2.726665 3.003985
1901.546547 2.727954 3.004125
1906.350350 2.729235 3.004265
1911.154154 2.730508 3.004404
1915.957958 2.731774 3.004541
1920.761762 2.733033 3.004677
1925.565566 2.734284 3.004813
1930.369369 2.735527 3.004947
1935.173173 2.736764 3.005081
1939.976977 2.737993 3.005213
1944.780781 2.739215 3.005345
1949.584585 2.740430 3.005475
1954.388388 2.741638 3.005605
1959.192192 2.742839 3.005733
1963.995996 2.744032 3.005861
1968.799800 2.745219 3.005988
1973.603604 2.746399 3.006114
1978.407407 2.747572 3.006239
1983.211211 2.748739 3.006363
1988.015015 2.749898 3.006486
1992.818819 2.751051 3.006608
1997.622623 2.752197 3.006730
2002.426426 2.753337 3.006850
2007.230230 2.754470 3.006970
2012.034034 2.755597 3.007089
2016.837838 2.756717 3.007207
2021.641642 2.757831 3.007324
2026.445445 2.758938 3.007440
2031.249249 2.760039 3.007555
2036.053053 2.761134 3.007670
2040.856857 2.762223 3.007784
2045.660661 2.763305 3.007897
2050.464464 2.764381 3.008009
2055.268268 2.765452 3.008121
2060.072072 2.766516 3.008232
2064.875876 2.767574 3.008342
2069.679680 2.768626 3.008451
2074.483483 2.769672 3.008559
2079.287287 2.770713 3.008667
2084.091091 2.771747 3.008774
2088.894895 2.772776 3.008880
2093.698699 2.773799 3.008986
2098.502503 2.774816 3.009091
2103.306306 2.775827 3.009195
2108.110110 2.776833 3.009298
2112.913914 2.777834 3.009401
2117.717718 2.778828 3.009503
2122.521522 2.779817 3.009604
2127.325325 2.780801 3.009705
2132.129129 2.781779 3.009805
2136.932933 2.782752 3.009904
2141.736737 2.783720 3.010003
2146.540541 2.784682 3.010101
2151.344344 2.785639 3.010198
2156.148148 2.786590 3.010295
2160.951952 2.787537 3.010391
2165.755756 2.788478 3.010486
2170.559560 2.789414 3.010581
2175.363363 2.790345 3.010675
2180.167167 2.791270 3.010769
2184.970971 2.792191 3.010862
2189.774775 2.793107 3.010954
2194.578579 2.794018 3.011046
2199.382382 2.794923 3.011137
2204.186186 2.795824 3.011227
2208.989990 2.796720 3.011317
2213.793794 2.797611 3.011407
2218.597598 2.798498 3.011495
2223.401401 2.799379 3.011584
2228.205205 2.800256 3.011671
2233.009009 2.801128 3.011758
2237.812813 2.801996 3.011845
2242.616617 2.802858 3.011931
2247.420420 2.803716 3.012016
2252.224224 2.804570 3.012101
2257.028028 2.805419 3.012185
2261.831832 2.806263 3.012269
2266.635636 2.807103 3.012353
2271.439439 2.807939 3.012435
2276.243243 2.808770 3.012518
2281.047047 2.809597 3.012599
2285.850851 2.810419 3.012680
2290.654655 2.811237 3.012761
2295.458458 2.812050 3.012841
2300.262262 2.812860 3.012921
2305.066066 2.813665 3.013000
2309.869870 2.814466 3.013079
2314.673674 2.815262 3.013157
2319.477477 2.816055 3.013235
2324.281281 2.816843 3.013312
2329.085085 2.817627 3.013389
2333.888889 2.818407 3.013465
2338.692693 2.819183 3.013541
2343.496496 2.819955 3.013617
2348.300300 2.820723 3.013692
2353.104104 2.821487 3.013766
2357.907908 2.822247 3.013840
2362.711712 2.823003 3.013914
2367.515516 2.823755 3.013987
2372.319319 2.824503 3.014060
2377.123123 2.825248 3.014132
2381.926927 2.825988 3.014204
2386.730731 2.826725 3.014275
2391.534535 2.827458 3.014346
2396.338338 2.828187 3.014416
2401.142142 2.828913 3.014487
2405.945946 2.829634 3.014556
2410.749750 2.830352 3.014626
2415.553554 2.831067 3.014694
2420.357357 2.831778 3.014763
2425.161161 2.832485 3.014831
2429.964965 2.833188 3.014899
2434.768769 2.833888 3.014966
2439.572573 2.834585 3.015033
2444.376376 2.835278 3.015099
2449.180180 2.835967 3.015165
2453.983984 2.836653 3.015231
2458.787788 2.837335 3.015296
2463.591592 2.838014 3.015361
2468.395395 2.838690 3.015426
2473.199199 2.839362 3.015490
2478.003003 2.840031 3.015554
2482.806807 2.840697 3.015617
2487.610611 2.841359 3.015680
2492.414414 2.842018 3.015743
2497.218218 2.842674 3.015805
2502.022022 2.843326 3.015868
2506.825826 2.843975 3.015929
2511.629630 2.844621 3.015990
2516.433433 2.845264 3.016051
2521.237237 2.845903 3.016112
2526.041041 2.846539 3.016172
2530.844845 2.847173 3.016232
2535.648649 2.847803 3.016292
2540.452452 2.848430 3.016351
2545.256256 2.849054 3.016410
2550.060060 2.849675 3.016469
2554.863864 2.850292 3.016527
2559.667668 2.850907 3.016585
2564.471471 2.851519 3.016642
2569.275275 2.852128 3.016700
2574.079079 2.852734 3.016757
2578.882883 2.853336 3.016813
2583.686687 2.853936 3.016870
2588.490490 2.854533 3.016926
2593.294294 2.855128 3.016981
2598.098098 2.855719 3.017037
2602.901902 2.856307 3.017092
2607.705706 2.856893 3.017147
2612.509510 2.857476 3.017201
2617.313313 2.858055 3.017255
2622.117117 2.858633 3.017309
2626.920921 2.859207 3.017363
2631.724725 2.859779 3.017416
2636.528529 2.860348 3.017469
2641.332332 2.860914 3.017522
2646.136136 2.861477 3.017574
2650.939940 2.862038 3.017626
2655.743744 2.862596 3.017678
2660.547548 2.863151 3.017730
2665.351351 2.863704 3.017781
2670.155155 2.864254 3.017832
2674.958959 2.864802 3.017883
2679.762763 2.865347 3.017934
2684.566567 2.865889 3.017984
2689.370370 2.866429 3.018034
2694.174174 2.866967 3.018084
2698.977978 2.867501 3.018133
2703.781782 2.868034 3.018182
2708.585586 2.868563 3.018231
2713.389389 2.869091 3.018280
2718.193193 2.869616 3.018328
2722.996997 2.870138 3.018376
2727.800801 2.870658 3.018424
2732.604605 2.871175 3.018472
2737.408408 2.871690 3.018519
2742.212212 2.872203 3.018566
2747.016016 2.872714 3.018613
2751.819820 2.873221 3.018660
2756.623624 2.873727 3.018706
2761.427427 2.874230 3.018753
2766.231231 2.874731 3.018798
2771.035035 2.875230 3.018844
2775.838839 2.875726 3.018890
2780.642643 2.876220 3.018935
2785.446446 2.876712 3.018980
2790.250250 2.877202 3.019025
2795.054054 2.877689 3.019069
2799.857858 2.878174 3.019113
2804.661662 2.878657 3.019157
2809.465465 2.879137 3.019201
2814.269269 2.879616 3.019245
2819.073073 2.880092 3.019288
2823.876877 2.880566 3.019332
2828.680681 2.881038 3.019375
2833.484484 2.881508 3.019417
2838.288288 2.881976 3.019460
2843.092092 2.882441 3.019502
2847.895896 2.882905 3.019544
2852.699700 2.883366 3.019586
2857.503504 2.883825 3.019628
2862.307307 2.884283 3.019669
2867.111111 2.884738 3.019711
2871.914915 2.885191 3.019752
2876.718719 2.885642 3.019792
2881.522523 2.886091 3.019833
2886.326326 2.886538 3.019874
2891.130130 2.886983 3.019914
2895.933934 2.887426 3.019954
2900.737738 2.887867 3.019994
2905.541542 2.888307 3.020033
2910.345345 2.888744 3.020073
2915.149149 2.889179 3.020112
2919.952953 2.889612 3.020151
2924.756757 2.890044 3.020190
2929.560561 2.890473 3.020229
2934.364364 2.890901 3.020267
2939.168168 2.891327 3.020306
2943.971972 2.891751 3.020344
2948.775776 2.892173 3.020382
2953.579580 2.892593 3.020419
2958.383383 2.893011 3.020457
2963.187187 2.893428 3.020494
2967.990991 2.893842 3.020532
2972.794795 2.894255 3.020569
2977.598599 2.894666 3.020605
2982.402402 2.895076 3.020642
2987.206206 2.895483 3.020679
2992.010010 2.895889 3.020715
2996.813814 2.896293 3.020751
3001.617618 2.896695 3.020787
3006.421421 2.897095 3.020823
3011.225225 2.897494 3.020859
3016.029029 2.897891 3.020894
3020.832833 2.898286 3.020929
3025.636637 2.898680 3.020964
3030.440440 2.899072 3.020999
3035.244244 2.899462 3.021034
3040.048048 2.899851 3.021069
3044.851852 2.900238 3.021103
3049.655656 2.900623 3.021138
3054.459459 2.901006 3.021172
3059.263263 2.901388 3.021206
3064.067067 2.901769 3.021240
3068.870871 2.902147 3.021273
3073.674675 2.902525 3.021307
3078.478478 2.902900 3.021340
3083.282282 2.903274 3.021373
3088.086086 2.903646 3.021406
3092.889890 2.904017 3.021439
3097.693694 2.904386 3.021472
3102.497497 2.904754 3.021505
3107.301301 2.905120 3.021537
3112.105105 2.905484 3.021569
3116.908909 2.905847 3.021601
3121.712713 2.906209 3.021633
3126.516517 2.906569 3.021665
3131.320320 2.906927 3.021697
3136.124124 2.907284 3.021729
3140.927928 2.907640 3.021760
3145.731732 2.907994 3.021791
3150.535536 2.908346 3.021822
3155.339339 2.908697 3.021853
3160.143143 2.909047 3.021884
3164.946947 2.909395 3.021915
3169.750751 2.909742 3.021945
3174.554555 2.910087 3.021976
3179.358358 2.910431 3.022006
3184.162162 2.910773 3.022036
3188.965966 2.911114 3.022066
3193.769770 2.911454 3.022096
3198.573574 2.911792 3.022126
3203.377377 2.912129 3.022156
3208.181181 2.912464 3.022185
3212.984985 2.912798 3.022214
3217.788789 2.913131 3.022244
3222.592593 2.913462 3.022273
3227.396396 2.913792 3.022302
3232.200200 2.914121 3.022331
3237.004004 2.914448 3.022359
3241.807808 2.914774 3.022388
3246.611612 2.915099 3.022416
3251.415415 2.915422 3.022445
3256.219219 2.915744 3.022473
3261.023023 2.916065 3.022501
3265.826827 2.916384 3.022529
3270.630631 2.916702 3.022557
3275.434434 2.917019 3.022584
3280.238238 2.917335 3.022612
3285.042042 2.917649 3.022639
3289.845846 2.917962 3.022667
3294.649650 2.918274 3.022694
3299.453453 2.918584 3.022721
3304.257257 2.918893 3.022748
3309.061061 2.919201 3.022775
3313.864865 2.919508 3.022802
3318.668669 2.919814 3.022828
3323.472472 2.920118 3.022855
3328.276276 2.920421 3.022881
3333.080080 2.920723 3.022908
3337.883884 2.921024 3.022934
3342.687688 2.921323 3.022960
3347.491491 2.921622 3.022986
3352.295295 2.921919 3.023012
3357.099099 2.922215 3.023037
3361.902903 2.922510 3.023063
3366.706707 2.922803 3.023089
3371.510511 2.923096 3.023114
3376.314314 2.923387 3.023139
3381.118118 2.923678 3.023164
3385.921922 2.923967 3.023190
3390.725726 2.924255 3.023215
3395.529530 2.924541 3.023239
3400.333333 2.924827 3.023264
3405.137137 2.925112 3.023289
3409.940941 2.925395 3.023313
3414.744745 2.925678 3.023338
3419.548549 2.925959 3.023362
3424.352352 2.926239 3.023386
3429.156156 2.926518 3.023411
3433.959960 2.926796 3.023435
3438.763764 2.927073 3.023459
3443.567568 2.927349 3.023482
3448.371371 2.927624 3.023506
3453.175175 2.927897 3.023530
3457.978979 2.928170 3.023553
3462.782783 2.928442 3.023577
3467.586587 2.928712 3.023600
3472.390390 2.928982 3.023624
3477.194194 2.929250 3.023647
3481.997998 2.929518 3.023670
3486.801802 2.929784 3.023693
3491.605606 2.930050 3.023716
3496.409409 2.930314 3.023738
3501.213213 2.930577 3.023761
3506.017017 2.930840 3.023784
3510.820821 2.931101 3.023806
3515.624625 2.931362 3.023829
3520.428428 2.931621 3.023851
3525.232232 2.931880 3.023873
3530.036036 2.932137 3.023895
3534.839840 2.932393 3.023917
3539.643644 2.932649 3.023939
3544.447447 2.932904 3.023961
3549.251251 2.933157 3.023983
3554.055055 2.933410 3.024005
3558.858859 2.933661 3.024026
3563.662663 2.933912 3.024048
3568.466466 2.934162 3.024069
3573.270270 2.934411 3.024091
3578.074074 2.934659 3.024112
3582.877878 2.934906 3.024133
3587.681682 2.935152 3.024154
3592.485485 2.935397 3.024175
3597.289289 2.935641 3.024196
3602.093093 2.935885 3.024217
3606.896897 2.936127 3.024238
3611.700701 2.936369 3.024258
3616.504505 2.936609 3.024279
3621.308308 2.936849 3.024300
3626.112112 2.937088 3.024320
3630.915916 2.937326 3.024340
3635.719720 2.937563 3.024361
3640.523524 2.937799 3.024381
3645.327327 2.938035 3.024401
3650.131131 2.938269 3.024421
3654.934935 2.938503 3.024441
3659.738739 2.938735 3.024461
3664.542543 2.938967 3.024481
3669.346346 2.939198 3.024500
3674.150150 2.939429 3.024520
3678.953954 2.939658 3.024539
3683.757758 2.939886 3.024559
3688.561562 2.940114 3.024578
3693.365365 2.940341 3.024598
3698.169169 2.940567 3.024617
3702.972973 2.940792 3.024636
3707.776777 2.941017 3.024655
3712.580581 2.941240 3.024674
3717.384384 2.941463 3.024693
3722.188188 2.941685 3.024712
3726.991992 2.941906 3.024731
3731.795796 2.942127 3.024750
3736.599600 2.942346 3.024768
3741.403403 2.942565 3.024787
3746.207207 2.942783 3.024806
3751.011011 2.943000 3.024824
3755.814815 2.943217 3.024842
3760.618619 2.943432 3.024861
3765.422422 2.943647 3.024879
3770.226226 2.943861 3.024897
3775.030030 2.944075 3.024915
3779.833834 2.944287 3.024933
3784.637638 2.944499 3.024951
3789.441441 2.944710 3.024969
3794.245245 2.944921 3.024987
3799.049049 2.945130 3.025005
3803.852853 2.945339 3.025023
3808.656657 2.945547 3.025040
3813.460460 2.945754 3.025058
3818.264264 2.945961 3.025075
3823.068068 2.946167 3.025093
3827.871872 2.946372 3.025110
3832.675676 2.946577 3.025127
3837.479479 2.946780 3.025145
3842.283283 2.946983 3.025162
3847.087087 2.947186 3.025179
3851.890891 2.947387 3.025196
3856.694695 2.947588 3.025213
3861.498498 2.947788 3.025230
3866.302302 2.947988 3.025247
3871.106106 2.948186 3.025264
3875.909910 2.948385 3.025280
3880.713714 2.948582 3.025297
3885.517518 2.948779 3.025314
3890.321321 2.948975 3.025330
3895.125125 2.949170 3.025347
3899.928929 2.949365 3.025363
3904.732733 2.949559 3.025379
3909.536537 2.949752 3.025396
3914.340340 2.949945 3.025412
3919.144144 2.950136 3.025428
3923.947948 2.950328 3.025444
3928.751752 2.950518 3.025460
3933.555556 2.950708 3.025476
3938.359359 2.950898 3.025492
3943.163163 2.951086 3.025508
3947.966967 2.951274 3.025524
3952.770771 2.951462 3.025540
3957.574575 2.951649 3.025556
3962.378378 2.951835 3.025571
3967.182182 2.952020 3.025587
3971.985986 2.952205 3.025602
3976.789790 2.952389 3.025618
3981.593594 2.952573 3.025633
3986.397397 2.952756 3.025649
3991.201201 2.952938 3.025664
3996.005005 2.953120 3.025679
4000.808809 2.953301 3.025695
4005.612613 2.953481 3.025710
4010.416416 2.953661 3.025725
4015.220220 2.953840 3.025740
4020.024024 2.954019 3.025755
4024.827828 2.954197 3.025770
4029.631632 2.954375 3.025785
4034.435435 2.954551 3.025800
4039.239239 2.954728 3.025814
4044.043043 2.954903 3.025829
4048.846847 2.955078 3.025844
4053.650651 2.955253 3.025858
4058.454454 2.955427 3.025873
4063.258258 2.955600 3.025888
4068.062062 2.955773 3.025902
4072.865866 2.955945 3.025916
4077.669670 2.956116 3.025931
